,id,predicted_price
303,70128.0,131.84
304,,83.01
305,71010.0,75.02
306,71248.0,99.06
307,71366.0,75.38832069651083
308,71384.0,147.34
309,71812.0,103.07
310,72190.0,60.765
311,72265.0,61.76
312,74073.0,46.359000000000016
313,74240.0,181.5245833333333
314,74333.0,77.5754880952381
315,74404.0,329.6693333333333
316,74680.0,184.34553174603172
317,74860.0,86.87
318,75193.0,64.6001444450731
319,75635.0,76.88
320,76761.0,94.27
321,77765.0,87.12833333333334
322,77936.0,116.60833333333333
323,78919.0,188.67
324,,33.22
325,79782.0,167.3275
326,80493.0,110.05
327,,165.31
328,,206.3902380952381
329,80924.0,88.95
330,81739.0,275.62
331,82549.0,219.87
332,82550.0,66.59
333,82638.0,64.4
334,82928.0,68.68
335,83243.0,57.08348773448773
336,83446.0,74.89
337,83722.0,87.58
338,83847.0,54.45
339,84010.0,62.58
340,84059.0,110.44
341,84659.0,104.52
342,84905.0,149.73
343,85094.0,164.61
344,86215.0,208.51060464535473
345,,91.84
346,89621.0,76.03747758477475
347,93313.0,108.86
348,94035.0,162.92
349,94209.0,63.5
350,94477.0,68.51336471861472
351,94783.0,322.29
352,95747.0,32.88
353,95883.0,57.86
354,96471.0,208.81997619047618
355,98330.0,265.63
356,98663.0,175.78
357,99070.0,522.31
358,99085.0,60.53
359,100002.0,130.15
360,100184.0,133.81
361,100186.0,108.935
362,101053.0,225.5153571428572
363,102995.0,176.76
364,103161.0,83.24
365,,68.74
366,103806.0,100.53133333333334
367,105469.0,233.8510689566321
368,105510.0,124.74
369,106363.0,182.59
370,106647.0,140.3
371,107630.0,347.2
372,107895.0,146.75
373,110739.0,38.047666666666665
374,112100.0,46.77
375,112304.0,51.77
376,112359.0,105.34
377,112435.0,290.41
378,113265.0,65.51070322076967
379,113945.0,37.74
380,114123.0,207.41
381,114229.0,95.91658252990466
382,114969.0,211.25561421911425
383,115535.0,315.76
384,115678.0,207.56
385,115748.0,39.6
386,116940.0,99.26583333333333
387,117425.0,93.12738095238097
388,118061.0,191.9
389,118430.0,108.79233333333333
390,118680.0,103.99
391,120362.0,1235.5286666666668
392,121687.0,209.68
393,121861.0,76.46
394,123784.0,140.07
395,,253.33
396,125163.0,83.81
397,125594.0,277.59
398,126443.0,260.75
399,126816.0,70.86
400,127387.0,68.87
401,128975.0,243.44
402,131154.0,145.06
403,132516.0,148.77
404,132570.0,159.83
405,132695.0,349.38
406,133025.0,192.8
407,134934.0,70.37
408,135393.0,70.07
409,135465.0,70.52914285714283
410,135706.0,78.09083333333334
411,136493.0,233.8510689566321
412,138216.0,114.09
413,139624.0,153.11
414,140133.0,268.017380952381
415,140425.0,163.57
416,140973.0,119.72
417,141154.0,223.07
418,,99.74
419,,59.15
420,141984.0,65.38238095238096
421,142069.0,114.6
422,144087.0,190.785
423,144148.0,270.75788888888894
424,145064.0,412.5644206349206
425,145188.0,160.11
426,145994.0,377.97
427,146754.0,201.81321428571425
428,147586.0,112.33
429,148201.0,75.715
430,,104.12
431,148825.0,457.38
432,149287.0,225.89
433,149777.0,171.29
434,150804.0,118.08333333333331
435,151199.0,45.73
436,151478.0,51.12666666666667
437,152071.0,199.48
438,152078.0,59.28
439,152259.0,152.45
440,152263.0,2123.5851130952387
441,152520.0,71.53
442,153405.0,128.6
443,153780.0,84.07
444,154934.0,80.46
445,155296.0,119.31
446,157673.0,173.16
447,158061.0,123.82107142857143
448,158176.0,374.21222696747697
449,158290.0,278.76
450,158913.0,146.74
451,158955.0,131.33
452,159749.0,65.45
453,159815.0,47.41861111111111
454,159913.0,57.29
455,160609.0,73.99
456,160994.0,252.34
457,161366.0,72.07638919413921
458,161394.0,73.69
459,161996.0,201.71
460,,103.81
461,162508.0,163.7
462,163627.0,263.8080727974083
463,163809.0,374.3733333333333
464,163814.0,81.5
465,163836.0,407.02
466,164989.0,89.35
467,,92.22
468,165461.0,215.22333333333333
469,165824.0,63.08
470,166006.0,97.85
471,166172.0,126.57
472,166541.0,249.388
473,,154.61
474,167013.0,59.2
475,167017.0,577.59
476,167222.0,172.24
477,167482.0,129.21
478,168084.0,254.01
479,168123.0,234.57
480,168546.0,150.05607828282828
481,168810.0,167.2
482,169002.0,78.01
483,169152.0,166.34
484,169306.0,107.49625
485,169464.0,97.13
486,169483.0,297.59
487,170420.0,61.0844822954823
488,170761.0,77.305
489,171776.0,76.54
490,172700.0,205.27
491,172870.0,77.76989926739928
492,173072.0,106.03
493,173151.0,234.59846027039475
494,,263.61
495,174527.0,185.67
496,,79.05
497,176135.0,175.915
498,176653.0,128.80283333333335
499,176962.0,153.35
500,,52.52
501,,427.1345549293637
502,177606.0,168.0869522223133
503,179670.0,224.9
504,179741.0,77.32
505,180507.0,158.70792304917308
506,180792.0,263.8833333333334
507,181972.0,120.01
508,182069.0,310.24
509,182095.0,264.16
510,182177.0,58.965
511,182649.0,310.14
512,185266.0,87.88759397998422
513,187488.0,171.86
514,187566.0,50.562433477277864
515,187986.0,59.1
516,,44.69
517,188661.0,244.34
518,188674.0,361.72
519,189135.0,76.45333333333333
520,189181.0,65.53
521,189732.0,101.21
522,189787.0,177.13880687649234
523,190267.0,121.6
524,190542.0,44.88166666666667
525,190968.0,56.06
526,190974.0,156.07
527,191075.0,54.21
528,193105.0,50.68
529,193333.0,222.13
530,193393.0,58.95904761904762
531,193853.0,162.47
532,194154.0,70.91
533,195123.0,128.06075994838494
534,195233.0,76.47
535,195240.0,190.26
536,195578.0,100.78
537,195971.0,155.59
538,195989.0,64.93
539,196010.0,136.24
540,197155.0,80.07
541,197753.0,353.74
542,197942.0,40.97
543,199195.0,212.9
544,199312.0,76.80666666666667
545,200645.0,291.95
546,200955.0,195.81166666666667
547,201992.0,53.29138645195534
548,202273.0,68.39999999999999
549,203901.0,183.55166666666665
550,204065.0,71.81
551,204833.0,54.02
552,204959.0,78.55
553,205043.0,237.7643333333333
554,205485.0,79.03
555,205735.0,266.33
556,205867.0,299.19
557,206071.0,76.46
558,206316.0,292.87
559,206772.0,63.72333333333333
560,206957.0,198.92
561,208148.0,114.09
562,208889.0,77.42
563,209310.0,116.08
564,211078.0,169.11
565,211974.0,192.21761904761905
566,212109.0,105.19
567,212178.0,166.4697779003033
568,212544.0,60.69
569,213272.0,55.05
570,213330.0,227.16526315789474
571,214917.0,35.13
572,215560.0,97.26
573,215784.0,140.04
574,215907.0,627.45
575,217580.0,74.95
576,218358.0,165.12
577,219066.0,63.80903152754142
578,219482.0,82.49
579,219793.0,71.2751212121212
580,219818.0,349.35
581,219922.0,346.19988095238097
582,220351.0,186.12
583,220563.0,47.73
584,220946.0,108.41
585,221043.0,242.3525
586,221097.0,138.66
587,221618.0,42.03
588,222054.0,274.4184377906993
589,222304.0,146.67333333333335
590,223930.0,116.26
591,224004.0,93.49
592,224006.0,556.62
593,224510.0,131.88
594,225297.0,44.88
595,225306.0,167.3
596,225887.0,59.06
597,225926.0,146.37199999999999
598,225976.0,39.4
599,226021.0,219.2
600,227715.0,195.165
601,227735.0,618.19
602,228317.0,238.34
603,228496.0,227.62
604,228517.0,86.74059523809522
605,228925.0,103.95
606,228979.0,134.9
607,229367.0,180.995
608,229874.0,104.84
609,230321.0,143.41097222222223
610,230854.0,145.59
611,230877.0,163.05
612,230956.0,74.54833333333333
613,231414.0,228.51
614,232612.0,264.12
615,232618.0,63.83
616,233189.0,215.1
617,233638.0,75.21
618,233662.0,370.3533333333333
619,234184.0,47.65
620,234870.0,155.3
621,235552.0,65.1
622,235651.0,155.3
623,235951.0,160.51
624,235960.0,59.85
625,236671.0,172.56
626,,256.25
627,236806.0,137.21
628,237127.0,124.08
629,237210.0,54.660385864135854
630,239055.0,59.73
631,239733.0,84.2
632,239766.0,224.43
633,,73.35
634,239883.0,57.33
635,239899.0,88.08833333333334
636,240800.0,64.97
637,,239.72111111111113
638,241159.0,62.77
639,241862.0,105.44
640,242532.0,47.16
641,242643.0,257.53
642,243229.0,76.6
643,243708.0,161.87
644,245504.0,187.6
645,245544.0,97.2
646,245574.0,230.15
647,245607.0,185.77
648,246134.0,142.55
649,246351.0,197.13342895992898
650,246916.0,51.25
651,246938.0,86.015
652,248865.0,78.95
653,,112.44
654,249414.0,135.75
655,249618.0,272.9688968253968
656,249867.0,89.96707729054098
657,250259.0,150.02
658,250311.0,180.32
659,250323.0,167.98033413808415
660,250536.0,76.62
661,,135.71
662,,111.09166666666665
663,251262.0,300.55
664,251277.0,82.84
665,252076.0,163.635
666,252607.0,125.07
667,253332.0,136.49
668,253466.0,130.79
669,253471.0,57.43364285714285
670,253475.0,62.18273809523809
671,253548.0,254.31
672,253590.0,46.66
673,253623.0,243.39
674,253800.0,46.437083333333334
675,253803.0,106.22
676,253806.0,65.55133333333335
677,253811.0,68.46255555555555
678,253815.0,254.86
679,,151.17222583135816
680,253839.0,65.72
681,253842.0,72.02
682,253846.0,118.98
683,254131.0,76.38
684,,404.17
685,254409.0,62.51
686,255024.0,290.25
687,255476.0,43.28
688,255601.0,64.69
689,,162.34
690,256078.0,231.2635
691,,62.79
692,256369.0,93.81666666666668
693,257097.0,239.6852857142857
694,257568.0,185.81
695,257787.0,249.14
696,258284.0,121.46503058774726
697,258397.0,60.93
698,258686.0,85.97380952380952
699,258688.0,193.28
700,258690.0,198.14
701,258740.0,56.75
702,258838.0,166.63
703,258876.0,81.4893451655953
704,259946.0,62.95
705,260451.0,60.09
706,260765.0,66.15
707,261194.0,92.48
708,261259.0,123.97
709,261344.0,133.74
710,261674.0,231.12
711,,398.34
712,262343.0,115.22
713,262405.0,137.67
714,262478.0,289.98
715,262583.0,267.49
716,263005.0,175.92
717,263190.0,75.56924006029229
718,263232.0,150.91
719,263502.0,186.94
720,263776.0,94.02
721,263888.0,151.54
722,264323.0,100.99
723,265036.0,73.57
724,265064.0,190.91
725,265145.0,79.23
726,,266.17
727,265831.0,171.68
728,265912.0,277.09
729,266146.0,132.66
730,266155.0,209.69
731,266351.0,90.58
732,266437.0,212.36
733,266449.0,132.69
734,266756.0,64.48
735,267376.0,253.745
736,267435.0,61.250931096681114
737,267535.0,151.6742142857143
738,267652.0,150.73
739,267708.0,75.51
740,268392.0,77.74
741,268481.0,143.37
742,,56.54
743,269283.0,153.51
744,269889.0,166.615
745,270139.0,65.51
746,270231.0,143.85
747,270315.0,56.14
748,270345.0,66.23
749,270680.0,117.83
750,270681.0,62.52
751,271083.0,176.99964285714287
752,271128.0,151.21
753,271130.0,174.2
754,271694.0,105.4
755,271950.0,62.28
756,271954.0,73.31
757,272026.0,117.67333333333335
758,272044.0,54.11333333333333
759,272427.0,91.06
760,272706.0,75.56470995670996
761,272738.0,65.6
762,,231.79833333333335
763,273256.0,353.3043666056166
764,274062.0,91.19
765,274329.0,141.52320887445885
766,274376.0,195.32
767,274743.0,140.66433333333333
768,275976.0,101.71857142857144
769,276216.0,270.22
770,,143.95
771,276482.0,296.25
772,277207.0,76.87
773,277370.0,66.18
774,277883.0,66.4
775,278090.0,175.37
776,278145.0,233.02
777,278631.0,61.83
778,278876.0,119.43
779,279093.0,290.2
780,,310.4563518426019
781,279969.0,30.62
782,280315.0,81.71
783,281521.0,238.32453306073555
784,281756.0,282.56
785,281851.0,143.5
786,282341.0,181.64
787,282443.0,193.52
788,282514.0,51.57
789,282863.0,52.938
790,282977.0,65.66
791,283072.0,208.0875
792,283090.0,84.82666666666668
793,283184.0,102.5
794,283272.0,84.62468253968252
795,283550.0,58.49
796,284208.0,150.67
797,284855.0,231.34358763988556
798,285442.0,202.8503555056055
799,,693.6433333333333
800,285716.0,52.23
801,286662.0,178.02
802,286838.0,94.27
803,287397.0,122.56
804,287408.0,142.66
805,287417.0,87.1
806,287421.0,86.52
807,287481.0,65.75
808,287839.0,274.4184377906993
809,287845.0,255.97
810,289020.0,67.87878787878788
811,289037.0,71.45
812,289288.0,233.52730464143704
813,,197.55
814,289703.0,109.42540476190476
815,289958.0,181.86
816,289995.0,185.57
817,290457.0,86.5
818,291524.0,65.38238095238096
819,291714.0,67.26
820,291812.0,51.1
821,292047.0,61.14
822,292121.0,392.94
823,292266.0,150.4
824,292637.0,190.8
825,293004.0,161.31
826,293837.0,162.23
827,294227.0,81.9
828,294239.0,66.1
829,294242.0,90.7
830,294250.0,155.83
831,294259.0,42.87
832,294263.0,64.09
833,294280.0,116.14
834,294297.0,91.67
835,294353.0,197.79
836,294490.0,125.42
837,294717.0,173.74168253968253
838,295231.0,142.8
839,295379.0,126.27
840,295998.0,286.86
841,296345.0,118.26752562684105
842,296361.0,109.96
843,296658.0,62.28
844,296717.0,364.82666666666665
845,296844.0,90.04
846,297611.0,49.01439574314573
847,297962.0,147.39
848,298073.0,207.81
849,298759.0,90.93
850,298854.0,94.71
851,299062.0,113.27130952380952
852,299078.0,89.66
853,299531.0,274.11
854,299699.0,173.6385
855,301034.0,74.93
856,302057.0,198.89
857,302758.0,152.61
858,303345.0,96.33
859,303462.0,63.06
860,304799.0,160.37
861,305211.0,73.67
862,306702.0,258.19
863,306799.0,116.16
864,309342.0,231.67
865,310220.0,232.73
866,310272.0,179.07
867,310325.0,132.17
868,310338.0,126.24
869,310524.0,124.26
870,310796.0,225.76
871,311003.0,116.36
872,311343.0,195.04
873,311356.0,59.19
874,312429.0,309.86
875,313890.0,61.83
876,314982.0,153.85880952380955
877,316238.0,53.75
878,317838.0,51.37
879,317905.0,67.28
880,318021.0,130.03
881,318187.0,132.84
882,319724.0,167.93
883,319798.0,48.8
884,319844.0,81.21
885,320865.0,177.13880687649234
886,320876.0,70.47
887,320877.0,144.37
888,321014.0,163.3
889,321136.0,167.0
890,322037.0,142.05166666666665
891,322604.0,115.98
892,322974.0,187.47
893,,223.64
894,324115.0,358.31
895,324517.0,309.42
896,324800.0,59.57
897,325429.0,78.54
898,326832.0,235.83400108225106
899,326956.0,175.21
900,327521.0,146.96
901,327778.0,60.37997619047619
902,328040.0,112.94
903,328693.0,112.05183333333332
904,328744.0,127.24613095238097
905,,38.54488095238096
906,329310.0,204.0660714285714
907,329385.0,129.25
908,333189.0,98.5
909,333323.0,75.17461904761903
910,334607.0,65.65
911,334781.0,87.35
912,335797.0,61.1325
913,335819.0,82.67929824561405
914,335820.0,90.77
915,336220.0,149.71
916,,114.31
917,341525.0,114.32
918,341982.0,1187.45
919,342027.0,158.31266666666667
920,,63.48583333333334
921,342995.0,65.81367049310379
922,343276.0,233.7
923,343971.0,93.12
924,344019.0,71.43
925,344068.0,236.78
926,344092.0,286.61
927,346248.0,119.04
928,346805.0,268.95596554271333
929,347865.0,275.67
930,349841.0,159.04
931,350168.0,206.76
932,350525.0,56.77
933,351530.0,54.45
934,351859.0,78.65
935,352651.0,55.56
936,352864.0,129.14
937,353317.0,60.92
938,354095.0,138.79
939,355106.0,78.19772619047619
940,356230.0,59.21
941,357509.0,83.28
942,359982.0,103.1551966089466
943,360400.0,225.82892857142852
944,361803.0,84.71
945,363320.0,55.37
946,,60.15
947,364275.0,167.22
948,364785.0,179.68
949,367042.0,119.24
950,367810.0,184.78
951,369411.0,163.72
952,369567.0,88.38
953,,211.75
954,371138.0,234.95
955,373618.0,127.99
956,374548.0,99.68
957,375249.0,206.38
958,377217.0,129.29
959,378460.0,82.05
960,380416.0,300.22
961,380730.0,274.45
962,382523.0,323.2
963,382524.0,93.94
964,385190.0,256.57
965,385657.0,110.625
966,385824.0,258.1
967,386555.0,119.17
968,386744.0,137.97
969,386799.0,75.68
970,387324.0,86.473
971,387377.0,82.82
972,387666.0,169.55
973,387735.0,103.82
974,389482.0,81.31
975,391948.0,131.64
976,391955.0,179.56
977,392948.0,384.08
978,393016.0,52.942361111111126
979,393094.0,74.11
980,393682.0,200.78
981,394026.0,130.55
982,394111.0,99.51
983,,62.98
984,396636.0,123.70269047619047
985,397034.0,217.18
986,397297.0,67.5
987,397420.0,113.5
988,398281.0,54.28
989,398283.0,61.1
990,399946.0,115.6
991,400039.0,109.43
992,400466.0,149.81
993,401579.0,106.28
994,401836.0,68.52
995,402037.0,60.15
996,403056.0,201.39
997,403264.0,81.36
998,403668.0,166.08
999,404502.0,91.26
1000,404923.0,182.275
1001,405025.0,231.0
1002,405408.0,231.73
1003,406926.0,74.14
1004,406992.0,248.92
1005,407469.0,143.67
1006,408491.0,165.15
1007,408983.0,793.5
1008,409262.0,266.8635714285715
1009,409293.0,64.30852583125808
1010,409666.0,206.85
1011,411336.0,156.80833333333334
1012,411525.0,89.21
1013,411918.0,99.82
1014,412061.0,97.46142857142857
1015,412180.0,125.69
1016,413504.0,142.1
1017,413775.0,113.64
1018,413876.0,56.66
1019,,260.44
1020,415304.0,172.09
1021,416557.0,687.74
1022,417685.0,185.91216666666668
1023,418291.0,74.18
1024,419373.0,187.05
1025,419792.0,89.05666666666666
1026,421554.0,121.66
1027,422040.0,115.46
1028,424192.0,102.61
1029,424667.0,113.06
1030,424767.0,174.02416666666667
1031,424889.0,85.09
1032,424930.0,61.68
1033,425784.0,213.2
1034,428226.0,304.68
1035,430427.0,49.01439574314573
1036,430665.0,139.62
1037,431865.0,224.33
1038,432090.0,372.2056276778777
1039,433218.0,61.27
1040,433414.0,392.12
1041,433914.0,55.62321428571428
1042,434792.0,264.9585
1043,435774.0,65.16
1044,435776.0,645.12
1045,435909.0,57.41
1046,435946.0,282.56
1047,436510.0,174.735
1048,436619.0,286.75
1049,436824.0,133.85
1050,436916.0,126.95
1051,437352.0,380.88
1052,,126.35
1053,438513.0,150.64
1054,439750.0,100.28
1055,439870.0,59.74
1056,442636.0,75.03
1057,442649.0,59.69
1058,,67.11
1059,444171.0,98.7
1060,444430.0,126.12
1061,446367.0,159.46
1062,447766.0,70.1327197802198
1063,447840.0,475.52
1064,448048.0,93.6
1065,448049.0,92.02
1066,449034.0,126.9
1067,449130.0,117.98
1068,449660.0,65.09
1069,449680.0,73.60573361477566
1070,450009.0,118.72
1071,450577.0,196.04
1072,450578.0,64.72166666666666
1073,450905.0,277.69
1074,452068.0,151.59
1075,452541.0,90.8
1076,453094.0,148.6604603174603
1077,453161.0,73.60573361477566
1078,453255.0,59.73333333333333
1079,453317.0,42.11
1080,454334.0,140.43
1081,454763.0,178.72
1082,454929.0,59.990101814851805
1083,455734.0,237.9726984126984
1084,455801.0,138.89
1085,456110.0,181.19205572205578
1086,456190.0,362.64
1087,456457.0,248.32
1088,456526.0,98.7725
1089,457829.0,139.78
1090,458154.0,307.73
1091,458377.0,307.37
1092,459066.0,231.77
1093,460036.0,57.62333333333334
1094,460999.0,119.19066666666669
1095,461050.0,49.39
1096,462454.0,222.53
1097,463107.0,241.3116666666666
1098,464231.0,262.39
1099,465277.0,145.67
1100,466277.0,77.12
1101,466457.0,227.73
1102,467569.0,308.87
1103,467634.0,57.24833333333334
1104,467866.0,165.45
1105,,316.48
1106,470090.0,95.56
1107,470370.0,185.08
1108,470498.0,104.26
1109,470709.0,168.89
1110,471712.0,154.82
1111,,58.65
1112,471845.0,249.39
1113,471914.0,133.37
1114,472052.0,495.934
1115,472376.0,70.89
1116,472546.0,258.61
1117,473592.0,229.4
1118,473777.0,231.34358763988556
1119,474283.0,60.90686985717057
1120,475216.0,173.95
1121,476527.0,95.67
1122,476570.0,152.37020743145737
1123,476571.0,111.54
1124,476899.0,249.23
1125,476983.0,195.37
1126,478053.0,59.91920634920633
1127,478385.0,90.01166666666668
1128,478832.0,175.84
1129,,327.6
1130,,211.1375
1131,479263.0,136.59
1132,479285.0,459.96232603360085
1133,479867.0,59.22845238095238
1134,480549.0,452.465
1135,481022.0,115.02
1136,482365.0,200.7
1137,482765.0,55.44
1138,483414.0,67.88516666666665
1139,483485.0,96.2
1140,483505.0,389.34140439720227
1141,,177.18
1142,484312.0,186.02
1143,484728.0,42.26
1144,485026.0,203.86666666666665
1145,486350.0,191.06
1146,488083.0,104.98666666666668
1147,489018.0,193.23
1148,489365.0,66.77
1149,489924.0,298.44133115985323
1150,489965.0,107.14333333333335
1151,490011.0,72.14
1152,490278.0,333.9
1153,490989.0,195.34
1154,491123.0,597.33
1155,491529.0,76.23
1156,491942.0,229.35
1157,491977.0,270.46
1158,493177.0,145.60831820956818
1159,,53.74
1160,494296.0,312.34
1161,,77.62
1162,495249.0,120.46
1163,495348.0,194.85
1164,496166.0,58.03
1165,497370.0,71.44942857142857
1166,498052.0,459.96232603360085
1167,498120.0,57.65
1168,498859.0,263.4
1169,500845.0,172.07
1170,500886.0,91.73809760436089
1171,501041.0,149.5
1172,501082.0,209.08
1173,501098.0,110.2856349878054
1174,501693.0,79.43
1175,502132.0,310.25
1176,502309.0,65.48
1177,502429.0,46.35
1178,503460.0,181.18
1179,503529.0,80.78
1180,503585.0,27.62
1181,503722.0,99.74
1182,503790.0,177.19
